0a9f99cb-681f-496b-8e40-95c40d5d3bcc	gi|1228003015|ref|XM_022077702.1|	1.07e-40	185	220	83.182	183	1228003015	XM_022077702	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	981	1189
0b346453-e183-4417-acba-11f011c41412	gi|38455986|gb|AY448006.1|	6.96e-65	261	636	75.157	478	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	814	193
0ba1b543-9a62-4c26-a59a-f0ae81cc33c2	gi|1121123058|ref|XM_019694440.1|	4.72e-09	76.8	184	75.543	139	1121123058	XM_019694440	7160	Aedes albopictus	Asian tiger mosquito	Eukaryota	387	207
0c20fa1a-9ac3-4343-ab53-6513fda63693	gi|193584748|gb|EU854321.1|	4.56e-19	111	82	91.463	75	193584748	EU854321	6973	Blattella germanica	German cockroach	Eukaryota	7601	7520
0c29b844-db94-4eec-a0bd-9cf377440a7a	gi|1227996041|ref|XM_022074139.1|	1.71e-11	87.9	65	90.769	59	1227996041	XM_022074139	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	3221	3285
0c9ff547-b402-44a8-a687-61521281c843	gi|1069707329|ref|XM_018456170.1|	2.63e-11	86.1	75	88.000	66	1069707329	XM_018456170	64791	Trachymyrmex zeteki	Trachymyrmex zeteki	Eukaryota	2896	2823
0d5172ce-b4d0-4ab5-8da2-907d5dbad90a	gi|1033203431|dbj|AP014609.1|	4.23e-64	263	323	83.282	269	1033203431	AP014609	1457031	Blattabacterium cuenoti BPAY	Blattabacterium cuenoti BPAY	Bacteria	310630	310317
0df09129-abd0-4e08-8a31-ee43203b9884	gi|1316152406|ref|XM_023365585.1|	0.0	1805	2064	83.721	1728	1316152406	XM_023365585	218467	Centruroides sculpturatus	bark scorpion	Eukaryota	621	2632
0e4e6142-9fd7-44b3-b838-88e5afa7252f	gi|768408701|ref|XM_011550490.1|	4.67e-12	89.8	72	90.278	65	768408701	XM_011550490	51655	Plutella xylostella	diamondback moth	Eukaryota	3016	2947
0e645710-38f8-4f0e-ae8c-b158f3a2e0d2	gi|38324537|gb|AY463155.1|	7.98e-84	324	1743	71.658	1249	38324537	AY463155	115427	Dermatobia hominis	human botfly	Eukaryota	5244	3564
0e979939-7622-440b-9c64-13515553c969	gi|1316197311|ref|XM_023388636.1|	0.0	1555	1775	83.718	1486	1316197311	XM_023388636	218467	Centruroides sculpturatus	bark scorpion	Eukaryota	892	2620
0ef73051-a63f-439e-8d7a-a53fe9605caa	gi|1331035466|emb|LT972175.1|	0.005	58.4	31	100.000	31	1331035466	LT972175	215358	Larimichthys crocea	large yellow croaker	Eukaryota	12869328	12869298
0f72577e-d876-49e1-a50c-23d0975565d1	gi|1530733323|gb|CP024684.1|	0.0	2093	3224	79.994	2579	1530733323	CP024684	2494319	Bacillus wiedmannii bv. thuringiensis	Bacillus wiedmannii bv. thuringiensis	Bacteria	864585	867702
0f760081-1016-4809-bc34-2d20cc16efb3	gi|38455986|gb|AY448006.1|	3.98e-19	111	115	84.348	97	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	473	587
0f94830a-694a-4544-be44-5a85fa11fef8	gi|126678854|gb|EF363245.1|	0.0	1792	1915	85.013	1628	126678854	EF363245	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	1856	1
0fb0378c-8f1d-45cf-a7b0-a15468770a65	gi|13516637|dbj|AB036176.1|	1.36e-34	165	134	89.552	120	13516637	AB036176	112930	Panesthia sp. QPa1	Panesthia sp. QPa1	Eukaryota	61	192
103ab3c0-9bdd-48b3-8cd0-c95419735c86	gi|1033203431|dbj|AP014609.1|	0.0	6704	5664	89.071	5045	1033203431	AP014609	1457031	Blattabacterium cuenoti BPAY	Blattabacterium cuenoti BPAY	Bacteria	102605	108146
103ec554-eb8d-4e76-b9cf-cc4eb0a505d0	gi|123664840|emb|AM472713.1|	0.005	56.5	50	88.000	44	123664840	AM472713	29760	Vitis vinifera	wine grape	Eukaryota	30084	30131
10e32c92-d4b0-49d4-b09d-ee11ebc52b1e	gi|38455986|gb|AY448006.1|	2.11e-22	122	281	75.801	213	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	689	422
111ec685-b14a-4c9b-870b-12acf5e19d2a	gi|1239725808|gb|CP023119.1|	0.001	58.4	50	88.000	44	1239725808	CP023119	3871	Lupinus angustifolius	narrow-leaved blue lupine	Eukaryota	2651733	2651781
111f77aa-4c00-463d-b2e1-b3ce9759bb79	gi|38455986|gb|AY448006.1|	1.76e-31	154	396	74.747	296	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	674	289
1128c63d-32a8-467d-93ac-77d14a03a411	gi|38455986|gb|AY448006.1|	2.34e-28	141	401	74.065	297	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	573	190
116fd1d5-dbee-4e40-b396-2d14d74bc9ad	gi|685042181|emb|LN590706.1|	0.007	56.5	30	100.000	30	685042181	LN590706	7962	Cyprinus carpio	common carp	Eukaryota	13443734	13443705
122d04b6-9ea8-4495-9e6a-f6cfa5e8314f	gi|1003108494|gb|KU577794.1|	4.19e-25	132	119	87.395	104	1003108494	KU577794	361227	Panesthia australis	Australian wood cockroach	Eukaryota	251	368
1339e99d-f6f7-4edf-87e7-cbc5c7b0324b	gi|38455986|gb|AY448006.1|	5.82e-53	226	553	74.864	414	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	327	870
13ee252c-732e-4bf2-9710-dc51886dcd97	gi|1516601317|emb|LR031880.1|	0.008	52.8	28	100.000	28	1516601317	LR031880	3712	Brassica oleracea	wild cabbage	Eukaryota	31732326	31732353
14003d35-c80c-4d52-b590-85f4c1538ae9	gi|206716878|emb|CU695215.3|	0.009	54.7	29	100.000	29	206716878	CU695215	7955	Danio rerio	zebrafish	Eukaryota	23241	23269
143c1d67-58e2-4b8c-b629-425f14fde00a	gi|742999896|gb|CP010397.1|	0.003	58.4	38	94.737	36	742999896	CP010397	470	Acinetobacter baumannii	Acinetobacter baumannii	Bacteria	2609359	2609396
144b8233-ffbe-430f-9ac4-4c72cf197f1d	gi|1360719310|gb|MF709213.1|	1.09e-11	87.9	102	83.333	85	1360719310	MF709213	2119595	Cecidomyiidae sp. BIOUG20087-A03	Cecidomyiidae sp. BIOUG20087-A03	Eukaryota	180	85
149e85fd-9aa8-4cbf-99eb-047d45630295	gi|1316135031|ref|XM_023372672.1|	2.28e-120	446	708	79.944	566	1316135031	XM_023372672	218467	Centruroides sculpturatus	bark scorpion	Eukaryota	517	1199
150ff3e8-4230-49c1-9204-6c29860052b2	gi|1228013048|ref|XM_022082796.1|	1.79e-15	95.3	69	91.304	63	1228013048	XM_022082796	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	2647	2715
16d05cf4-5312-4d74-839c-1fda5c5896a5	gi|1339093346|ref|XM_023852139.1|	8.29e-05	62.1	33	100.000	33	1339093346	XM_023852139	105785	Cryptotermes secundus	Cryptotermes secundus	Eukaryota	1718	1686
16d111c7-f7da-4905-9b53-ca43814071ce	gi|38455986|gb|AY448006.1|	9.63e-47	202	522	74.713	390	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	192	696
16ff75af-d6bf-41b8-9d74-6247df99e92f	gi|38455986|gb|AY448006.1|	3.35e-21	119	382	73.298	280	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	798	424
17245a54-9d2c-4522-88c3-f162c3a5e3fb	gi|1339093483|ref|XM_023852213.1|	3.76e-04	60.2	38	94.737	36	1339093483	XM_023852213	105785	Cryptotermes secundus	Cryptotermes secundus	Eukaryota	4781	4818
1759416f-5c2e-470c-b951-5f4c6b2173a1	gi|1227886374|gb|KY497628.1|	3.51e-04	62.1	49	89.796	44	1227886374	KY497628	2024760	Panesthia sp. 2 FL-2017	Panesthia sp. 2 FL-2017	Eukaryota	87	133
17705671-73b8-4480-9e8d-ac4eab559b82	gi|398650680|gb|JX233805.1|	5.24e-37	172	191	84.293	161	398650680	JX233805	415194	Blattella bisignata	double-striped cockroach	Eukaryota	4813	5001
17b0762b-5417-4bbe-9971-2c060ff509c4	gi|260452127|emb|FM213094.1|	5.83e-04	63.9	69	84.058	58	260452127	FM213094	565471	Tyrrhenoleuctra sp. TYCO-01	Tyrrhenoleuctra sp. TYCO-01	Eukaryota	936	868
17e12a9d-c3ca-49aa-bc7c-8255a93a0e4f	gi|1003108490|gb|KU577790.1|	1.03e-22	124	89	92.135	82	1003108490	KU577790	1805788	Panesthia matthewsi	Panesthia matthewsi	Eukaryota	109	23
18213f72-aeab-4ab0-bf12-bfe97cebec73	gi|32527531|gb|AY210819.1|	2.02e-157	569	812	80.665	655	32527531	AY210819	231263	Gromphadorhina laevigata	Madagascar hissing cockroach	Eukaryota	3369	4149
1874ee03-63ba-4195-a43a-769496c6fa38	gi|1063742267|ref|NM_125390.4|	5.63e-21	117	294	74.830	220	1063742267	NM_125390	3702	Arabidopsis thaliana	thale cress	Eukaryota	350	62
190854a2-954a-4e17-8422-762ff84e9bae	gi|1229725113|ref|XM_022269575.1|	4.85e-23	126	88	93.182	82	1229725113	XM_022269575	64459	Pieris rapae	cabbage white	Eukaryota	3167	3081
19206628-925a-4d53-9d75-15ebbfa92c10	gi|38455986|gb|AY448006.1|	1.02e-28	143	265	77.358	205	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	772	510
194d8d2b-53d4-4d19-ada2-9d9f0a8d820a	gi|460838101|dbj|AP012548.1|	0.0	2942	3385	83.781	2836	460838101	AP012548	1229512	Blattabacterium cuenoti BPAA	Blattabacterium cuenoti BPAA	Bacteria	139099	142394
1a3ccd52-db20-4aab-91c5-1b4ec909b22c	gi|41016257|emb|BX321915.3|	0.008	54.7	29	100.000	29	41016257	BX321915	7955	Danio rerio	zebrafish	Eukaryota	91561	91533
1a7f0307-992d-4fd0-ab6a-a4c496f700bd	gi|32527531|gb|AY210819.1|	1.09e-154	560	664	83.283	553	32527531	AY210819	231263	Gromphadorhina laevigata	Madagascar hissing cockroach	Eukaryota	4146	3499
1ab9e8c3-d682-4b83-a090-b88954a16c15	gi|1539176570|emb|LR132035.1|	0.007	54.7	29	100.000	29	1539176570	LR132035	64144	Anabas testudineus	climbing perch	Eukaryota	3375985	3376013
1ca69e98-39ca-4bde-9f02-5c49f23f3444	gi|1316165959|ref|XR_002757211.1|	0.0	1314	1590	83.082	1321	1316165959	XR_002757211	218467	Centruroides sculpturatus	bark scorpion	Eukaryota	2495	957
1d073591-0295-4db0-814a-a39c23458e67	gi|1380944197|gb|MF381674.1|	2.22e-144	525	1135	76.476	868	1380944197	MF381674	1048867	Anopheles guarani	Anopheles guarani	Eukaryota	12724	11624
1d5c6ba6-2c1b-4871-9985-86185c16b408	gi|126678854|gb|EF363245.1|	0.0	1598	1432	87.919	1259	126678854	EF363245	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	8	1398
1d8ba19b-bf0a-4077-84f4-937c8d68789b	gi|961441999|gb|KT893460.1|	0.0	2852	8020	74.526	5977	961441999	KT893460	406672	Opisthoplatia orientalis	Opisthoplatia orientalis	Eukaryota	1438	9195
1e580a31-f886-463d-a9ce-6080d8b33f83	gi|1228013048|ref|XM_022082796.1|	3.99e-09	78.7	61	90.164	55	1228013048	XM_022082796	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	2659	2719
1f696e4a-ba86-4cc7-9e42-c076c36de7fa	gi|1227980637|ref|XM_022066216.1|	5.28e-98	372	1502	72.636	1091	1227980637	XM_022066216	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	423	1870
1f8490c6-ddbf-4a36-b1aa-09208adfbeea	gi|1339080743|ref|XM_023872354.1|	7.66e-24	128	177	80.791	143	1339080743	XM_023872354	105785	Cryptotermes secundus	Cryptotermes secundus	Eukaryota	1729	1900
1fbe24a6-5e45-4a55-a3f6-76055a266f7c	gi|961441999|gb|KT893460.1|	0.0	1205	4251	73.394	3120	961441999	KT893460	406672	Opisthoplatia orientalis	Opisthoplatia orientalis	Eukaryota	5481	1371
2006659e-8175-4ed9-b897-5d78fb9155b5	gi|13516526|dbj|AB036098.1|	1.44e-19	115	102	88.235	90	13516526	AB036098	112956	Panesthia saussurii	Panesthia saussurii	Eukaryota	135	37
202a9c5c-f6b8-4ced-a203-41b5cd36e9ab	gi|1003108486|gb|KU577786.1|	3.03e-48	209	178	88.764	158	1003108486	KU577786	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	347	173
2134b7ee-075c-4e98-af85-a048eeee5d78	gi|38455986|gb|AY448006.1|	9.62e-51	219	500	75.800	379	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	674	185
223a303e-92b6-4824-8ced-c73f6561f740	gi|1494773470|ref|XR_003394443.1|	0.006	58.4	31	100.000	31	1494773470	XR_003394443	121845	Diaphorina citri	Asian citrus psyllid	Eukaryota	220	190
2257227b-9fe5-4514-967a-c35d5416b8b0	gi|747269766|gb|KF256398.1|	1.18e-92	355	718	76.602	550	747269766	KF256398	36825	Bacillus atticus	Bacillus atticus	Eukaryota	1	697
22761de0-b8d0-466b-acc5-293941373e1c	gi|1227959254|ref|XM_022075367.1|	7.57e-17	102	112	83.929	94	1227959254	XM_022075367	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	2235	2126
228364a4-f222-48d0-977e-1e077f53bca4	gi|1339093483|ref|XM_023852213.1|	0.010	56.5	30	100.000	30	1339093483	XM_023852213	105785	Cryptotermes secundus	Cryptotermes secundus	Eukaryota	4784	4813
228dc4aa-932e-4edd-ae05-a41731175d5d	gi|13516580|dbj|AB036125.1|	2.85e-70	283	195	93.333	182	13516580	AB036125	112955	Panesthia lata	Panesthia lata	Eukaryota	16	209
228fcc84-98f6-41ea-8e6d-d3d53d5fff73	gi|38455986|gb|AY448006.1|	1.34e-31	154	430	74.186	319	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	170	588
22c3a5e5-1aed-4f2d-8232-67785189eb1e	gi|103429897|emb|CT025717.13|	1.01e-05	65.8	35	100.000	35	103429897	CT025717	7955	Danio rerio	zebrafish	Eukaryota	157079	157045
23446984-fb24-4b82-a046-233ededf9835	gi|1503180440|ref|XM_026965756.1|	0.003	58.4	31	100.000	31	1503180440	XM_026965756	43146	Rhopalosiphum maidis	corn leaf aphid	Eukaryota	4191	4161
23b7b604-af12-45b1-931f-16801daf0344	gi|38455986|gb|AY448006.1|	1.17e-39	182	257	80.156	206	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	437	689
23d0243e-f7d3-4a9b-b892-fb37f0ad407e	gi|20804295|emb|AJ314548.1|	1.68e-12	87.9	69	89.855	62	20804295	AJ314548	41426	Phacochoerus africanus	Common warthog	Eukaryota	378	446
24090b62-c2a9-4795-b6bc-557689c90b1a	gi|38455986|gb|AY448006.1|	1.31e-10	80.5	108	80.556	87	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	483	590
24616c39-91d4-4262-b597-8851a59ad598	gi|1279705660|ref|XM_023052050.1|	8.39e-05	65.8	104	78.846	82	1279705660	XM_023052050	166361	Onthophagus taurus	Onthophagus taurus	Eukaryota	9191	9088
24ffd307-3b8b-495b-af8d-3d4b14ac21f1	gi|54304278|emb|BX004842.13|	8.21e-04	60.2	39	94.872	37	54304278	BX004842	7955	Danio rerio	zebrafish	Eukaryota	25866	25830
254113b2-6a2f-404b-9c2e-4f4a6e30e78e	gi|1339074733|ref|XM_023868895.1|	2.31e-29	147	163	83.436	136	1339074733	XM_023868895	105785	Cryptotermes secundus	Cryptotermes secundus	Eukaryota	465	303
256d8415-a56b-4b3d-898c-c494ed921507	gi|1410995542|ref|XM_025336492.1|	7.68e-04	56.5	33	96.970	32	1410995542	XM_025336492	742174	Melanaphis sacchari	Melanaphis sacchari	Eukaryota	408	440
25e78c9b-3206-431c-954b-dc0b5b39c1a8	gi|38455986|gb|AY448006.1|	4.72e-33	158	250	78.800	197	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	460	706
2618bc51-376a-405d-890c-ce793ad31ecc	gi|38455986|gb|AY448006.1|	2.09e-28	143	179	81.564	146	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	513	689
2637e4ba-a0e8-4b3a-9a82-a8b00b7c555a	gi|1196595557|gb|KY212743.1|	2.14e-60	250	228	87.281	199	1196595557	KY212743	6990	Nauphoeta cinerea	gray cockroach	Eukaryota	12466	12682
26acb3c2-a858-4a52-bb42-ed5b14491c4b	gi|121296190|gb|DQ873997.1|	9.65e-143	521	370	92.703	343	121296190	DQ873997	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	2	369
26c299b8-11be-4255-8f5d-12955eade2d4	gi|1003108350|gb|KU577690.1|	2.81e-14	95.3	61	95.082	58	1003108350	KU577690	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	407	348
27616c13-69eb-4663-8a94-86cb4f4e471f	gi|194241615|gb|EU877949.1|	1.17e-20	113	479	72.860	349	194241615	EU877949	546486	Contacyphon sp. BT0012	Contacyphon sp. BT0012	Eukaryota	9511	9972
276e3e6e-85a4-4920-b4a8-ec640d4a663e	gi|1003108392|gb|KU577711.1|	9.92e-29	145	134	87.313	117	1003108392	KU577711	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	287	417
27b4fbf3-c919-4f3e-9b6d-58c955e241a3	gi|1227995532|ref|XR_002544641.1|	3.02e-04	62.1	33	100.000	33	1227995532	XR_002544641	136037	Zootermopsis nevadensis	Zootermopsis nevadensis	Eukaryota	2668	2636
27cbdccd-1b34-4dc6-ab38-e95130c061f9	gi|1516514802|emb|LR031571.1|	0.009	56.5	30	100.000	30	1516514802	LR031571	3711	Brassica rapa	field mustard	Eukaryota	34480913	34480884
2873464f-3bb4-41f2-a8e5-ed6adfa50f60	gi|689542249|emb|LL999051.1|	0.004	58.4	31	100.000	31	689542249	LL999051	6248	Strongyloides stercoralis	Strongyloides stercoralis	Eukaryota	1351558	1351588
28fdf999-9e41-4d22-95c1-459f1d8bd52a	gi|38455986|gb|AY448006.1|	1.50e-56	235	445	76.629	341	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	769	327
2913076d-93b9-4b6c-b223-3d0075411e44	gi|1381393466|ref|NC_037496.1|	4.87e-06	67.6	56	89.286	50	1381393466	NC_037496	486158	Cryptocercus meridianus	Cryptocercus meridianus	Eukaryota	5489	5540
29e1f9b4-a737-404c-85ba-97c923e832af	gi|38455986|gb|AY448006.1|	1.43e-09	82.4	199	75.377	150	38455986	AY448006	6984	Diploptera punctata	Pacific beetle cockroach	Eukaryota	371	569
2a3dabd6-acf6-4271-825f-834e73fb13d5	gi|965613050|dbj|AP015043.1|	5.79e-04	60.2	35	97.143	34	965613050	AP015043	157739	Vigna angularis var. angularis	Vigna angularis var. angularis	Eukaryota	19675484	19675450
2af7e10f-f37a-4ba0-8a71-e29a641f9c1c	gi|1339568934|gb|MG630490.1|	7.95e-09	78.7	54	92.593	50	1339568934	MG630490	2055339	Bitoma sp. CSR061	Bitoma sp. CSR061	Eukaryota	210	263
2c6bf78e-1f74-4d66-aa21-f076c14372ff	gi|1016104579|gb|KU684412.1|	7.36e-73	287	481	78.378	377	1016104579	KU684412	36955	Panchlora nivea	Panchlora nivea	Eukaryota	7582	8052
2d3f6911-b136-41aa-99df-110400b15ffd	gi|32527531|gb|AY210819.1|	0.0	1768	2889	79.405	2294	32527531	AY210819	231263	Gromphadorhina laevigata	Madagascar hissing cockroach	Eukaryota	2934	141
2d818931-ef91-49b7-90de-71283dbb08cf	gi|1477772557|gb|CP025673.1|	3.66e-42	189	305	78.689	240	1477772557	CP025673	35885	Ipomoea triloba	trilobed morning glory	Eukaryota	20081995	20081697
2e219af3-fff7-4fe7-b130-53fdc1b9f89e	gi|1384965926|gb|MF286871.1|	1.48e-30	150	113	91.150	103	1384965926	MF286871	2163926	Panesthia angustipennis cognata	Panesthia angustipennis cognata	Eukaryota	182	71
2e351bff-4515-4dea-afbb-bf8f95ff3b50	gi|586649141|gb|KF372528.1|	1.31e-29	148	140	86.429	121	586649141	KF372528	112953	Panesthia cribrata	Panesthia cribrata	Eukaryota	1052	914
2ef8b749-01f0-4aba-8990-97fbcc2884b5	gi|961441999|gb|KT893460.1|	0.0	2484	5276	76.346	4028	961441999	KT893460	406672	Opisthoplatia orientalis	Opisthoplatia orientalis	Eukaryota	4032	9164
2f5073bc-2de1-4cf9-80a7-1d8aef9d657b	gi|685044929|emb|LN593454.1|	0.004	58.4	31	100.000	31	685044929	LN593454	7962	Cyprinus carpio	common carp	Eukaryota	496222	496192
